File name,text
Iqbal_Nazms_1_page_231_line_11.png,دیکھ کر رنگ چمن ہو نہ پریشاں مالی    کوکب غنچہ سے شاخیں ہیں چمکنے والی
Iqbal_Nazms_1_page_231_line_12.png,خس و خاشاک سے ہوتا ہے گلستاں خالی    گل بر انداز ہے خون شہدا کی لالی
Iqbal_Nazms_1_page_231_line_18.png,امتیں گلشن ہستی میں ثمر چیدہ بھی ہیں    اور محروم ثمر بھی ہیں خزاں دیدہ بھی ہیں
Iqbal_Nazms_1_page_231_line_19.png,سیکڑوں نخل ہیں کاہیدہ بھی بالیدہ بھی ہیں    سیکڑوں بطن چمن میں ابھی پوشیدہ بھی ہیں
Iqbal_Nazms_1_page_232_line_3.png,قافلہ ہو نہ سکے گا کبھی ویراں تیرا    غیر یک بانگ درا کچھ نہیں ساماں تیرا
Iqbal_Nazms_1_page_232_line_11.png,تو نہ مٹ جائے گا ایران کے مٹ جانے سے    نشۂ مے کو تعلق نہیں پیمانے سے
Iqbal_Nazms_1_page_232_line_12.png,ہے عیاں یورش تاتار کے افسانے سے    پاسباں مل گئے کعبے کو صنم خانے سے
Iqbal_Nazms_1_page_232_line_19.png,ہے جو ہنگامہ بپا یورش بلغاری کا    غافلوں کے لیے پیغام ہے بیداری کا
Iqbal_Nazms_1_page_232_line_22.png,تو سمجھتا ہے یہ ساماں ہے دل آزاری کا    امتحاں ہے ترے ایثار کا خودداری کا
Iqbal_Nazms_1_page_232_line_28.png,چشم اقوام سے مخفی ہے حقیقت تیری    ہے ابھی محفل ہستی کو ضرورت تیری
Iqbal_Nazms_1_page_232_line_29.png,زندہ رکھتی ہے زمانے کو حرارت تیری    کوکب قسمت امکاں ہے خلافت تیری
Iqbal_Nazms_1_page_233_line_9.png,مثل بو قید ہے غنچے میں پریشاں ہو جا    رخت بر دوش ہوائے چمنستاں ہو جا
Iqbal_Nazms_1_page_233_line_10.png,ہے تنک مایہ تو ذرے سے بیاباں ہو جا    نغمۂ موج ہے ہنگامۂ طوفاں ہو جا
Iqbal_Nazms_1_page_233_line_21.png,دشت میں دامن کہسار میں میدان میں ہے    بحر میں موج کی آغوش میں طوفان میں ہے
Iqbal_Nazms_1_page_233_line_23.png,چین کے شہر مراقش کے بیابان میں ہے    اور پوشیدہ مسلمان کے ایمان میں ہے
Iqbal_Nazms_1_page_234_line_2.png,مردم چشم زمیں یعنی وہ کالی دنیا    وہ تمہارے شہدا پالنے والی دنیا
Iqbal_Nazms_1_page_234_line_4.png,گرمی مہر کی پروردہ ہلالی دنیا    عشق والے جسے کہتے ہیں بلالی دنیا
Iqbal_Nazms_1_page_234_line_11.png,عقل ہے تیری سپر عشق ہے شمشیر تری    مرے درویش خلافت ہے جہانگیر تری
Iqbal_Nazms_1_page_234_line_12.png,ما سوا اللہ کے لیے آگ ہے تکبیر تری    تو مسلماں ہو تو تقدیر ہے تدبیر تری
Iqbal_Nazms_1_page_234_line_24.png,تو قادر و عادل ہے مگر تیرے جہاں میں    ہیں تلخ بہت بندۂ مزدور کے اوقات
Iqbal_Nazms_10_page_447_line_8.png,جہاں چھپ گیا پردۂ رنگ میں    لہو کی ہے گردش رگ سنگ میں
Iqbal_Nazms_10_page_447_line_11.png,فضا نیلی نیلی ہوا میں سرور    ٹھہرتے نہیں آشیاں میں طیور
Iqbal_Nazms_10_page_447_line_13.png,وہ جوئے کہستاں اچکتی ہوئی    اٹکتی لچکتی سرکتی ہوئی
Iqbal_Nazms_10_page_447_line_16.png,رکے جب تو سل چیر دیتی ہے یہ    پہاڑوں کے دل چیر دیتی ہے یہ
Iqbal_Nazms_10_page_447_line_18.png,پلا دے مجھے وہ مئے پردہ سوز    کہ آتی نہیں فصل گل روز روز
Iqbal_Nazms_10_page_447_line_20.png,وہ مے جس سے روشن ضمیر حیات    وہ مے جس سے ہے مستی کائنات
Iqbal_Nazms_10_page_447_line_22.png,وہ مے جس میں ہے سوز و ساز ازل    وہ مے جس سے کھلتا ہے راز ازل
Iqbal_Nazms_10_page_448_line_10.png,ہوا اس طرح فاش راز فرنگ    کہ حیرت میں ہے شیشہ باز فرنگ
Iqbal_Nazms_10_page_448_line_12.png,پرانی سیاست گری خوار ہے    زمیں میر و سلطاں سے بے زار ہے
Iqbal_Nazms_10_page_448_line_15.png,گراں خواب چینی سنبھلنے لگے    ہمالہ کے چشمے ابلنے لگے
Iqbal_Nazms_10_page_448_line_16.png,دل طور سینا و فاران دو نیم    تجلی کا پھر منتظر ہے کلیم
Iqbal_Nazms_10_page_448_line_19.png,مسلماں ہے توحید میں گرم جوش    مگر دل ابھی تک ہے زنار پوش
Iqbal_Nazms_10_page_448_line_21.png,تمدن تصوف شریعت کلام    بتان عجم کے پجاری تمام
Iqbal_Nazms_10_page_448_line_23.png,حقیقت خرافات میں کھو گئی    یہ امت روایات میں کھو گئی
Iqbal_Nazms_10_page_448_line_26.png,لبھاتا ہے دل کو کلام خطیب    مگر لذت شوق سے بے نصیب
Iqbal_Nazms_10_page_448_line_27.png,بیاں اس کا منطق سے سلجھا ہوا    لغت کے بکھیڑوں میں الجھا ہوا
Iqbal_Nazms_10_page_448_line_29.png,وہ صوفی کہ تھا خدمت حق میں مرد    محبت میں یکتا حمیت میں فرد
Iqbal_Nazms_10_page_449_line_3.png,عجم کے خیالات میں کھو گیا    یہ سالک مقامات میں کھو گیا
Iqbal_Nazms_10_page_449_line_10.png,شراب کہن پھر پلا ساقیا    وہی جام گردش میں لا ساقیا
Iqbal_Nazms_10_page_449_line_12.png,مجھے عشق کے پر لگا کر اڑا    مری خاک جگنو بنا کر اڑا
Iqbal_Nazms_10_page_449_line_15.png,خرد کو غلامی سے آزاد کر    جوانوں کو پیروں کا استاد کر
Iqbal_Nazms_10_page_449_line_17.png,ہری شاخ ملت ترے نم سے ہے    نفس اس بدن میں ترے دم سے ہے
Iqbal_Nazms_10_page_449_line_18.png,تڑپنے پھڑکنے کی توفیق دے    دل مرتضی سوز صدیق دے
Iqbal_Nazms_10_page_449_line_20.png,جگر سے وہی تیر پھر پار کر    تمنا کو سینوں میں بیدار کر
Iqbal_Nazms_10_page_449_line_21.png,ترے آسمانوں کے تاروں کی خیر    زمینوں کے شب زندہ داروں کی خیر
Iqbal_Nazms_10_page_449_line_23.png,جوانوں کو سوز جگر بخش دے    مرا عشق میری نظر بخش دے
Iqbal_Nazms_10_page_449_line_26.png,مری ناؤ گرداب سے پار کر    یہ ثابت ہے تو اس کو سیار کر
Iqbal_Nazms_10_page_449_line_28.png,بتا مجھ کو اسرار مرگ و حیات    کہ تیری نگاہوں میں ہے کائنات
Iqbal_Nazms_10_page_449_line_30.png,مرے دیدۂ تر کی بے خوابیاں    مرے دل کی پوشیدہ بیتابیاں
Iqbal_Nazms_10_page_450_line_3.png,مرے نالۂ نیم شب کا نیاز    مری خلوت و انجمن کا گداز
Iqbal_Nazms_10_page_450_line_5.png,امنگیں مری آرزوئیں مری    امیدیں مری جستجوئیں مری
Iqbal_Nazms_10_page_450_line_7.png,مری فطرت آئینۂ روزگار    غزالان افکار کا مرغزار
Iqbal_Nazms_10_page_450_line_9.png,مرا دل مری رزم گاہ حیات    گمانوں کے لشکر یقیں کا ثبات
Iqbal_Nazms_10_page_450_line_11.png,یہی کچھ ہے ساقی متاع فقیر    اسی سے فقیری میں ہوں میں امیر
Iqbal_Nazms_10_page_450_line_21.png,دما دم رواں ہے یم زندگی    ہر اک شے سے پیدا رم زندگی
Iqbal_Nazms_10_page_450_line_23.png,گراں گرچہ ہے صحبت آب و گل    خوش آئی اسے محنت آب و گل
Iqbal_Nazms_10_page_450_line_25.png,یہ ثابت بھی ہے اور سیار بھی    عناصر کے پھندوں سے بے زار بھی
Iqbal_Nazms_10_page_450_line_26.png,یہ وحدت ہے کثرت میں ہر دم اسیر    مگر ہر کہیں بے چگوں بے نظیر
Iqbal_Nazms_10_page_450_line_27.png,یہ عالم یہ بت خانۂ شش جہات    اسی نے تراشا ہے یہ سومنات
Iqbal_Nazms_10_page_450_line_29.png,پسند اس کو تکرار کی خو نہیں    کہ تو میں نہیں اور میں تو نہیں
Iqbal_Nazms_10_page_451_line_4.png,من و تو سے ہے انجمن آفریں    مگر عین محفل میں خلوت نشیں
Iqbal_Nazms_10_page_451_line_6.png,چمک اس کی بجلی میں تارے میں ہے    یہ چاندی میں سونے میں پارے میں ہے
Iqbal_Nazms_10_page_451_line_8.png,اسی کے بیاباں اسی کے ببول    اسی کے ہیں کانٹے اسی کے ہیں پھول
Iqbal_Nazms_10_page_451_line_10.png,کہیں اس کی طاقت سے کہسار چور    کہیں اس کے پھندے میں جبریل و حور
Iqbal_Nazms_10_page_451_line_12.png,کہیں جزہ ہے شاہین سیماب رنگ    لہو سے چکوروں کے آلودہ چنگ
Iqbal_Nazms_10_page_451_line_19.png,فریب نظر ہے سکون و ثبات    تڑپتا ہے ہر ذرۂ کائنات
Iqbal_Nazms_10_page_451_line_22.png,سمجھتا ہے تو راز ہے زندگی    فقط ذوق پرواز ہے زندگی
Iqbal_Nazms_10_page_451_line_24.png,بہت اس نے دیکھے ہیں پست و بلند    سفر اس کو منزل سے بڑھ کر پسند
Iqbal_Nazms_10_page_451_line_26.png,سفر زندگی کے لیے برگ و ساز    سفر ہے حقیقت حضر ہے مجاز
Iqbal_Nazms_10_page_451_line_28.png,الجھ کر سلجھنے میں لذت اسے    تڑپنے پھڑکنے میں راحت اسے
Iqbal_Nazms_10_page_451_line_30.png,ہوا جب اسے سامنا موت کا    کٹھن تھا بڑا تھامنا موت کا
Iqbal_Nazms_10_page_452_line_3.png,اتر کر جہان مکافات میں    رہی زندگی موت کی گھات میں
Iqbal_Nazms_10_page_452_line_5.png,مذاق دوئی سے بنی زوج زوج    اٹھی دشت و کوہسار سے فوج فوج
Iqbal_Nazms_10_page_452_line_8.png,گل اس شاخ سے ٹوٹتے بھی رہے    اسی شاخ سے پھوٹتے بھی رہے
Iqbal_Nazms_10_page_452_line_18.png,یہ موج نفس کیا ہے تلوار ہے    خودی کیا ہے تلوار کی دھار ہے
Iqbal_Nazms_10_page_452_line_22.png,خودی جلوہ بدمست و خلوت پسند    سمندر ہے اک بوند پانی میں بند
Iqbal_Nazms_10_page_452_line_24.png,اندھیرے اجالے میں ہے تابناک    من و تو میں پیدا من و تو سے پاک
Iqbal_Nazms_10_page_452_line_26.png,ازل اس کے پیچھے ابد سامنے    نہ حد اس کے پیچھے نہ حد سامنے
Iqbal_Nazms_10_page_452_line_28.png,زمانے کے دریا میں بہتی ہوئی    ستم اس کی موجوں کے سہتی ہوئی
Iqbal_Nazms_10_page_453_line_3.png,سبک اس کے ہاتھوں میں سنگ گراں    پہاڑ اس کی ضربوں سے ریگ رواں
Iqbal_Nazms_10_page_453_line_6.png,سفر اس کا انجام و آغاز ہے    یہی اس کی تقویم کا راز ہے
Iqbal_Nazms_10_page_453_line_8.png,کرن چاند میں ہے شرر سنگ میں    یہ بے رنگ ہے ڈوب کر رنگ میں
Iqbal_Nazms_10_page_453_line_10.png,اسے واسطہ کیا کم و بیش سے    نشیب و فراز و پس و پیش سے
Iqbal_Nazms_10_page_453_line_20.png,وہی ناں ہے اس کے لیے ارجمند    رہے جس سے دنیا میں گردن بلند
Iqbal_Nazms_10_page_453_line_24.png,یہ عالم یہ ہنگامۂ رنگ و صوت    یہ عالم کہ ہے زیر فرمان موت
Iqbal_Nazms_10_page_453_line_26.png,یہ عالم یہ بتخانۂ چشم و گوش    جہاں زندگی ہے فقط خورد و نوش
Iqbal_Nazms_10_page_453_line_29.png,خودی کی یہ ہے منزل اولیں    مسافر یہ تیرا نشیمن نہیں
Iqbal_Nazms_10_page_454_line_3.png,تری آگ اس خاک داں سے نہیں    جہاں تجھ سے ہے تو جہاں سے نہیں
Iqbal_Nazms_10_page_454_line_5.png,بڑھے جا یہ کوہ گراں توڑ کر    طلسم زمان و مکاں توڑ کر
Iqbal_Nazms_10_page_454_line_8.png,خودی شیر مولا جہاں اس کا صید    زمیں اس کی صید آسماں اس کا صید
Iqbal_Nazms_10_page_454_line_11.png,جہاں اور بھی ہیں ابھی بے نمود    کہ خالی نہیں ہے ضمیر وجود
Iqbal_Nazms_10_page_454_line_13.png,ہر اک منتظر تیری یلغار کا    تری شوخئی فکر و کردار کا
Iqbal_Nazms_10_page_454_line_15.png,یہ ہے مقصد گردش روزگار    کہ تیری خودی تجھ پہ ہو آشکار
Iqbal_Nazms_10_page_454_line_17.png,تو ہے فاتح عالم خوب و زشت    تجھے کیا بتاؤں تری سر نوشت
Iqbal_Nazms_10_page_454_line_19.png,حقیقت پہ ہے جامۂ حرف تنگ    حقیقت ہے آئینہ گفتار زنگ
Iqbal_Nazms_10_page_454_line_21.png,فروزاں ہے سینے میں شمع نفس    مگر تاب گفتار رکھتی ہے بس
Iqbal_Nazms_12_page_183_line_7.png,چین و عرب ہمارا ہندوستاں ہمارا    مسلم ہیں ہم وطن ہے سارا جہاں ہمارا
Iqbal_Nazms_12_page_183_line_9.png,توحید کی امانت سینوں میں ہے ہمارے    آساں نہیں مٹانا نام و نشاں ہمارا
Iqbal_Nazms_12_page_183_line_11.png,دنیا کے بت کدوں میں پہلا وہ گھر خدا کا    ہم اس کے پاسباں ہیں وہ پاسباں ہمارا
Iqbal_Nazms_12_page_183_line_12.png,تیغوں کے سائے میں ہم پل کر جواں ہوئے ہیں    خنجر ہلال کا ہے قومی نشاں ہمارا
Iqbal_Nazms_12_page_183_line_15.png,مغرب کی وادیوں میں گونجی اذاں ہماری    تھمتا نہ تھا کسی سے سیل رواں ہمارا
Iqbal_Nazms_12_page_183_line_17.png,باطل سے دبنے والے اے آسماں نہیں ہم    سو بار کر چکا ہے تو امتحاں ہمارا
Iqbal_Nazms_12_page_183_line_20.png,اے گلستان اندلس وہ دن ہیں یاد تجھ کو    تھا تیری ڈالیوں میں جب آشیاں ہمارا
Iqbal_Nazms_12_page_183_line_22.png,اے موج دجلہ تو بھی پہچانتی ہے ہم کو    اب تک ہے تیرا دریا افسانہ خواں ہمارا
Iqbal_Nazms_12_page_183_line_23.png,اے ارض پاک تیری حرمت پہ کٹ مرے ہم    ہے خوں تری رگوں میں اب تک رواں ہمارا
Iqbal_Nazms_12_page_183_line_26.png,سالار کارواں ہے میر حجاز اپنا    اس نام سے ہے باقی آرام جاں ہمارا
Iqbal_Nazms_26_page_252_line_24.png,پر تری تصویر قاصد گریۂ پیہم کی ہے    آہ یہ تردید میری حکمت محکم کی ہے
Iqbal_Nazms_26_page_252_line_25.png,پر تری تصویر قاصد گریۂ پیہم کی ہے    آہ یہ تردید میری حکمت محکم کی ہے
Iqbal_Nazms_26_page_253_line_21.png,اور اب چرچے ہیں جس کی شوخئ گفتار کے    بے بہا موتی ہیں جس کی چشم گوہر بار کے
Iqbal_Nazms_26_page_253_line_23.png,اور اب چرچے ہیں جس کی شوخئ گفتار کے    بے بہا موتی ہیں جس کی چشم گوہر بار کے
Iqbal_Nazms_26_page_253_line_24.png,علم کی سنجیدہ گفتاری بڑھاپے کا شعور    دنیوی اعزاز کی شوکت جوانی کا غرور
Iqbal_Nazms_26_page_254_line_3.png,بے تکلف خندہ زن ہیں فکر سے آزاد ہیں    پھر اسی کھوئے ہوئے فردوس میں آباد ہیں
Iqbal_Nazms_26_page_254_line_6.png,بے تکلف خندہ زن ہیں فکر سے آزاد ہیں    پھر اسی کھوئے ہوئے فردوس میں آباد ہیں
Iqbal_Nazms_26_page_255_line_14.png,تخم جس کا تو ہماری کشت جاں میں بو گئی    شرکت غم سے وہ الفت اور محکم ہو گئی
Iqbal_Nazms_26_page_255_line_16.png,تخم جس کا تو ہماری کشت جاں میں بو گئی    شرکت غم سے وہ الفت اور محکم ہو گئی
Iqbal_Nazms_26_page_255_line_21.png,آہ یہ دنیا یہ ماتم خانۂ برنا و پیر    آدمی ہے کس طلسم دوش و فردا میں اسیر
Iqbal_Nazms_26_page_256_line_11.png,قافلے میں غیر فریاد درا کچھ بھی نہیں    اک متاع دیدۂ تر کے سوا کچھ بھی نہیں
Iqbal_Nazms_26_page_256_line_13.png,قافلے میں غیر فریاد درا کچھ بھی نہیں    اک متاع دیدۂ تر کے سوا کچھ بھی نہیں
Iqbal_Nazms_26_page_257_line_4.png,زندگی کی آگ کا انجام خاکستر نہیں    ٹوٹنا جس کا مقدر ہو یہ وہ گوہر نہیں
Iqbal_Nazms_26_page_258_line_9.png,فطرت ہستی شہید آرزو رہتی نہ ہو    خوب تر پیکر کی اس کو جستجو رہتی نہ ہو
Iqbal_Nazms_26_page_259_line_5.png,جس کی نادانی صداقت کے لیے بیتاب ہے    جس کا ناخن ساز ہستی کے لیے مضراب ہے
Iqbal_Nazms_26_page_259_line_7.png,شعلہ یہ کم تر ہے گردوں کے شراروں سے بھی کیا    کم بہا ہے آفتاب اپنا ستاروں سے بھی کیا
Iqbal_Nazms_26_page_259_line_9.png,شعلہ یہ کم تر ہے گردوں کے شراروں سے بھی کیا    کم بہا ہے آفتاب اپنا ستاروں سے بھی کیا
Iqbal_Nazms_26_page_260_line_7.png,موت تجدید مذاق زندگی کا نام ہے    خواب کے پردے میں بیداری کا اک پیغام ہے
Iqbal_Nazms_26_page_260_line_9.png,خوگر پرواز کو پرواز میں ڈر کچھ نہیں    موت اس گلشن میں جز سنجیدن پر کچھ نہیں
Iqbal_Nazms_26_page_260_line_11.png,خوگر پرواز کو پرواز میں ڈر کچھ نہیں    موت اس گلشن میں جز سنجیدن پر کچھ نہیں
Iqbal_Nazms_26_page_260_line_36.png,ربط ہو جاتا ہے دل کو نالہ و فریاد سے    خون دل بہتا ہے آنکھوں کی سرشک آباد سے
Iqbal_Nazms_26_page_261_line_17.png,آہ یہ ضبط فغاں غفلت کی خاموشی نہیں    آگہی ہے یہ دلاسائی فراموشی نہیں
Iqbal_Nazms_26_page_261_line_20.png,آہ یہ ضبط فغاں غفلت کی خاموشی نہیں    آگہی ہے یہ دلاسائی فراموشی نہیں
Iqbal_Nazms_26_page_262_line_6.png,خفتہ گان لالہ زار و کوہسار و رود بار    ہوتے ہیں آخر عروس زندگی سے ہمکنار
Iqbal_Nazms_26_page_262_line_8.png,یہ اگر آئین ہستی ہے کہ ہو ہر شام صبح    مرقد انساں کی شب کا کیوں نہ ہو انجام صبح
Iqbal_Nazms_26_page_262_line_10.png,یہ اگر آئین ہستی ہے کہ ہو ہر شام صبح    مرقد انساں کی شب کا کیوں نہ ہو انجام صبح
Iqbal_Nazms_26_page_263_line_17.png,آسماں تیری لحد پر شبنم افشانی کرے    سبزۂ نورستہ اس گھر کی نگہبانی کرے
Iqbal_Nazms_26_page_263_line_20.png,آسماں تیری لحد پر شبنم افشانی کرے    سبزۂ نورستہ اس گھر کی نگہبانی کرے
Iqbal_Nazms_32_page_204_line_5.png,کبھي اے نوجواں مسلم! تدبر بھي کيا تو نے    وہ کيا گردوں تھا تو جس کا ہے اک ٹوٹا ہوا تارا
Iqbal_Nazms_32_page_204_line_6.png,تجھے اس قوم نے پالا ہے آغوش محبت ميں    کچل ڈالا تھا جس نے پائوں ميں تاج سر دارا
Iqbal_Nazms_32_page_204_line_8.png,تمدن آفريں خلاق آئين جہاں داري    وہ صحرائے عرب يعني شتربانوں کا گہوارا
Iqbal_Nazms_32_page_204_line_9.png,سماں 'الفقر فخري' کا رہا شان امارت ميں    ''بآب و رنگ و خال و خط چہ حاجت روے زيبا را''
Iqbal_Nazms_32_page_204_line_10.png,گدائي ميں بھي وہ اللہ والے تھے غيور اتنے    کہ منعم کو گدا کے ڈر سے بخشش کا نہ تھا يارا
Iqbal_Nazms_32_page_204_line_12.png,غرض ميں کيا کہوں تجھ سے کہ وہ صحرا نشيں کيا تھے    جہاں گير و جہاں دار و جہاں بان و جہاں آرا
Iqbal_Nazms_32_page_204_line_16.png,گنوا دي ہم نے جو اسلاف سے ميراث پائي تھي    ثريا سے زميں پر آسماں نے ہم کو دے مارا
Iqbal_Nazms_32_page_204_line_17.png,حکومت کا تو کيا رونا کہ وہ اک عارضي شے تھي    نہيں دنيا کے آئين مسلم سے کوئي چارا
Iqbal_Nazms_32_page_204_line_18.png,مگر وہ علم کے موتي ، کتابيں اپنے آبا کي    جو ديکھيں ان کو يورپ ميں تو دل ہوتا ہے سيپارا
Iqbal_Nazms_32_page_204_line_19.png,غني! روز سياہ پير کنعاں را تماشا کن    کہ نور ديدہ اش روشن کند چشم زليخا را''
Iqbal_Nazms_34_page_238_line_13.png,يا رب! دل مسلم کو وہ زندہ تمنا دے    جو قلب کو گرما دے ، جو روح کو تڑپا دے
Iqbal_Nazms_34_page_238_line_15.png,پھر وادي فاراں کے ہر ذرے کو چمکا دے    پھر شوق تماشا دے، پھر ذوق تقاضا دے
Iqbal_Nazms_34_page_238_line_16.png,محروم تماشا کو پھر ديدئہ بينا دے    ديکھا ہے جو کچھ ميں نے اوروں کو بھي دکھلا دے
Iqbal_Nazms_34_page_238_line_17.png,بھٹکے ہوئے آہو کو پھر سوئے حرم لے چل    اس شہر کے خوگر کو پھر وسعت صحرا دے
Iqbal_Nazms_34_page_238_line_19.png,پيدا دل ويراں ميں پھر شورش محشر کر    اس محمل خالي کو پھر شاہد ليلا دے
Iqbal_Nazms_34_page_238_line_21.png,اس دور کي ظلمت ميں ہر قلب پريشاں کو    وہ داغ محبت دے جو چاند کو شرما دے
Iqbal_Nazms_34_page_238_line_23.png,رفعت ميں مقاصد کو ہمدوش ثريا کر    خودداري ساحل دے، آزادي دريا دے
Iqbal_Nazms_34_page_238_line_25.png,بے لوث محبت ہو ، بے باک صداقت ہو    سينوں ميں اجالا کر، دل صورت مينا دے
Iqbal_Nazms_34_page_239_line_3.png,احساس عنايت کر آثار مصيبت کا    امروز کي شورش ميں انديشہء فردا دے
Iqbal_Nazms_34_page_239_line_15.png,نہ ہو نومید نومیدی زوال علم و عرفاں ہے    امید مرد مومن ہے خدا کے راز دانوں میں
Iqbal_Nazms_34_page_239_line_17.png,تو نے یہ کیا غضب کیا مجھ کو بھی فاش کر دیا    میں ہی تو ایک راز تھا سینۂ کائنات میں
Iqbal_Ghazals_2_page_309_line_18.png,سونی پڑی ہوئی ہے مدت سے دل کی بستی    آ اک نیا شوالہ اس دیس میں بنا دیں
Iqbal_Ghazals_2_page_309_line_28.png,کبھی اے حقیقت منتظر نظر آ لباس مجاز میں    کہ ہزاروں سجدے تڑپ رہے ہیں مری جبین نیاز میں
Iqbal_Ghazals_2_page_310_line_4.png,نہ کہیں جہاں میں اماں ملی جو اماں ملی تو کہاں ملی    مرے جرم خانہ خراب کو ترے عفو بندہ نواز میں
Iqbal_Ghazals_2_page_310_line_5.png,نہ وہ عشق میں رہیں گرمیاں نہ وہ حسن میں رہیں شوخیاں    نہ وہ غزنوی میں تڑپ رہی نہ وہ خم ہے زلف ایاز میں
Iqbal_Ghazals_7_page_163_line_5.png,علاج درد میں بھی درد کی لذت پہ مرتا ہوں    جو تھے چھالوں میں کانٹے نوک سوزن سے نکالے ہیں
Iqbal_Ghazals_7_page_164_line_2.png,سنا دیا گوش منتظر کو حجاز کی خامشی نے آخر    جو عہد صحرائیوں سے باندھا گیا تھا پھر استوار ہوگا
Iqbal_Ghazals_7_page_164_line_6.png,نکل کے صحرا سے جس نے روما کی سلطنت کو الٹ دیا تھا    سنا ہے یہ قدسیوں سے میں نے وہ شیر پھر ہوشیار ہوگا
Iqbal_Ghazals_7_page_164_line_11.png,کیا مرا تذکرہ جو ساقی نے بادہ خواروں کی انجمن میں    تو پیر مے خانہ سن کے کہنے لگا کہ منہ پھٹ ہے خار ہوگا
Iqbal_Ghazals_7_page_164_line_16.png,دیار مغرب کے رہنے والو خدا کی بستی دکاں نہیں ہے    کھرا جسے تم سمجھ رہے ہو وہ اب زر کم عیار ہوگا
Iqbal_Ghazals_7_page_165_line_12.png,خدا کے عاشق تو ہیں ہزاروں بنوں میں پھرتے ہیں مارے مارے    میں اس کا بندہ بنوں گا جس کو خدا کے بندوں سے پیار ہوگا
Iqbal_Ghazals_7_page_165_line_25.png,نہیں ہے غیر از نمود کچھ بھی جو مدعا تیری زندگی کا    تو اک نفس میں جہاں سے مٹنا تجھے مثال شرار ہوگا
Iqbal_Ghazals_41_page_360_line_24.png,یہ دستور زباں بندی ہے کیسا تیری محفل میں    یہاں تو بات کرنے کو ترستی ہے زباں میری
Iqbal_Nazms_2_page_76_line_2.png,آغوش میں زمیں کی سویا ہوا ہو سبزہ    پھر پھر کے جھاڑیوں میں پانی چمک رہا ہو
Iqbal_Nazms_2_page_76_line_4.png,مہندی لگائے سورج جب شام کی دلہن کو    سرخی لیے سنہری ہر پھول کی قبا ہو
Iqbal_Nazms_2_page_76_line_6.png,راتوں کو چلنے والے رہ جائیں تھک کے جس دم    امید ان کی میرا ٹوٹا ہوا دیا ہو
Iqbal_Nazms_2_page_76_line_9.png,بجلی چمک کے ان کو کٹیا مری دکھا دے    جب آسماں پہ ہر سو بادل گھرا ہوا ہو
Iqbal_Nazms_2_page_76_line_10.png,پچھلے پہر کی کوئل وہ صبح کی موذن    میں اس کا ہم نوا ہوں وہ میری ہم نوا ہو
Iqbal_Nazms_2_page_76_line_11.png,کانوں پہ ہو نہ میرے دیر و حرم کا احساں    روزن ہی جھونپڑی کا مجھ کو سحر نما ہو
Iqbal_Nazms_2_page_76_line_13.png,پھولوں کو آئے جس دم شبنم وضو کرانے    رونا مرا وضو ہو نالہ مری دعا ہو
Iqbal_Nazms_2_page_76_line_15.png,اس خامشی میں جائیں اتنے بلند نالے    تاروں کے قافلے کو میری صدا درا ہو
Iqbal_Nazms_6_page_295_line_6.png,ضمیر لالہ میں روشن چراغ آرزو کر دے    چمن کے ذرے ذرے کو شہید جستجو کر دے
Iqbal_Nazms_6_page_295_line_31.png,جہاں بانی سے ہے دشوار تر کار جہاں بینی    جگر خوں ہو تو چشم دل میں ہوتی ہے نظر پیدا
Iqbal_Nazms_6_page_296_line_11.png,ترے سینے میں ہے پوشیدہ راز زندگی کہہ دے    مسلماں سے حدیث سوز و ساز زندگی کہہ دے
Iqbal_Nazms_6_page_296_line_13.png,ترے سینے میں ہے پوشیدہ راز زندگی کہہ دے    مسلماں سے حدیث سوز و ساز زندگی کہہ دے
Iqbal_Nazms_6_page_297_line_15.png,یہ نکتہ سر گزشت ملت بیضا سے ہے پیدا    کہ اقوام زمین ایشیا کا پاسباں تو ہے
Iqbal_Nazms_6_page_297_line_16.png,سبق پھر پڑھ صداقت کا عدالت کا شجاعت کا    لیا جائے گا تجھ سے کام دنیا کی امامت کا
Iqbal_Nazms_6_page_298_line_34.png,کوئی اندازہ کر سکتا ہے اس کے زور بازو کا    نگاہ مرد مومن سے بدل جاتی ہیں تقدیریں
Iqbal_Nazms_6_page_299_line_27.png,چہ باید مرد را طبع بلندے مشرب نابے    دل گرمے نگاہ پاک بینے جان بیتابے
Iqbal_Nazms_6_page_300_line_28.png,یقیں افراد کا سرمایۂ تعمیر ملت ہے    یہی قوت ہے جو صورت گر تقدیر ملت ہے
Iqbal_Nazms_6_page_302_line_3.png,ترے علم و محبت کی نہیں ہے انتہا کوئی    نہیں ہے تجھ سے بڑھ کر ساز فطرت میں نوا کوئی
Iqbal_Nazms_6_page_302_line_5.png,ترے علم و محبت کی نہیں ہے انتہا کوئی    نہیں ہے تجھ سے بڑھ کر ساز فطرت میں نوا کوئی
Iqbal_Nazms_6_page_303_line_7.png,بیا پیدا خریدا راست جان نا توانے را    پس از مدت گزار افتاد برما کاروانے را
Iqbal_Nazms_6_page_303_line_8.png,بیا پیدا خریدا راست جان نا توانے را    پس از مدت گزار افتاد برما کاروانے را
Iqbal_Nazms_6_page_304_line_12.png,بیا تا گل بفیشانیم و مے در ساغر اندازیم    فلک را سقف بشگافیم و طرح دیگر اندازیم
